tweet_id,writer,post_date,body,comment_num,retweet_num,like_num
550530027012382721,LeRatton,1420091561,Apple: Asian Carriers Are Making iPhone 6 Cheaper To Postpaid Subscribers $AAPL  $GOOG $SGTCF http://seekingalpha.com/article/2791555?source=iphoneportfolioapp_twitter…,0,0,0
550530315450466304,LeRatton,1420091630,"""I am proud to report that emerging markets wireless operators are increasing their support for the iPhone 6."" $aapl #iPhone6",0,0,0
550534430805471232,Market_Screener,1420092611,#GOOGLE 'C' : IPS partners with Google to promote 'Digital Dynamism' http://4-traders.com/GOOGLE-INC-C-16118013/news/GOOGLE-C--IPS-partners-with-Google-to-promote-Digital-Dynamism-19608940/… $GOOG,0,0,0
550535222882996224,DukascopyForex,1420092800,"$AAPL stock content, charts, analysis, & more  -  Free  -  http://forex-trading-unlocked.com/AAPL-Apple-Stock.html…",0,0,0
550536268988166145,MedicalQuack,1420093049,RT @WSJ: Jeff Bezos lost $7.4 billion in Amazon's worst year since 2008: http://on.wsj.com/1Acvuo6 $AMZN,0,0,1
550537419012210688,Market_Screener,1420093323,"#Music Downloads Plummet in U.S., but Sales of Vinyl Records and Streaming Surge http://4-traders.com/GOOGLE-INC-9469/news/Music-Downloads-Plummet-in-US-but-Sales-of-Vinyl-Records-and-Streaming-Surge-19608982/… $GOOGL",0,0,0
550538961542606849,ALUCARD_Doge,1420093691,Jeff Bezos lost $7.4 billion in Amazon's worst year since 2008: http://on.wsj.com/1Acvuo6 $AMZN,0,0,0
550538983671730178,CodeRobot77,1420093696,Jeff Bezos lost $7.4 billion in Amazon's worst year since 2008: http://on.wsj.com/1BmKuz3 $AMZN,0,0,0
550539994159669249,IanGertler,1420093937,Wow! $AAPL #mobile MT @stevesi 'Computing power in iPhone 5S in '91 would have cost $3.56 million.' http://businessinsider.com/technology-the-great-equalizer-2014-12…,0,4,4
550540927232929793,y3khan,1420094160,2014 is when $aapl came back from hibernation,0,0,0
550541192208089088,NASDAQODUK,1420094223,"$GOOG - Music Downloads Plummet in U.S., but Sales of Vinyl Records and Streaming Surge http://uk.advfn.com/news/DJN/2015/article/64950865?xref=newsalerttweet&adw=1126416…",0,0,0
550541197421588480,NASDAQODUK,1420094224,"$GOOGL - Music Downloads Plummet in U.S., but Sales of Vinyl Records and Streaming Surge http://uk.advfn.com/news/DJN/2015/article/64950866?xref=newsalerttweet&adw=1126416…",0,0,0
550541203473969152,yahyapatel,1420094226,"$GOOG - Music Downloads Plummet in U.S., but Sales of Vinyl Records and Streaming Surge http://uk.advfn.com/news/DJN/2015/article/64950865?xref=newsalerttweet&adw=1126416…",0,0,0
550541216262402048,ADVFNplc,1420094229,"$GOOG - Music Downloads Plummet in U.S., but Sales of Vinyl Records and Streaming Surge http://uk.advfn.com/news/DJN/2015/article/64950865?xref=newsalerttweet&adw=1126416…",0,0,0
550541229260554241,johnoduk,1420094232,"$GOOG - Music Downloads Plummet in U.S., but Sales of Vinyl Records and Streaming Surge http://uk.advfn.com/news/DJN/2015/article/64950865?xref=newsalerttweet&adw=1126416…",0,0,0
550541247958749185,VisualStockRSRC,1420094236,"$GOOG - Music Downloads Plummet in U.S., but Sales of Vinyl Records and Streaming Surge http://ih.advfn.com/p.php?pid=nmona&article=64950865&xref=newsalerttweet&adw=1126416…",0,0,0
550541266761822208,rubenmalerva,1420094241,"$GOOG - Music Downloads Plummet in U.S., but Sales of Vinyl Records and Streaming Surge http://mx.advfn.com/p.php?pid=nmona&article=64950865&xref=newsalerttweet&adw=1126416…",0,0,0
550541279642517504,wallstreetstock,1420094244,"$GOOGL - Music Downloads Plummet in U.S., but Sales of Vinyl Records and Streaming Surge http://ih.advfn.com/p.php?pid=nmona&article=64950866&xref=newsalerttweet&adw=1126416…",0,0,0
550543810468773888,FTUtweet,1420094847,"$AAPL stock content, charts, analysis, & more  -  Free  -  http://forex-trading-unlocked.com/AAPL-Apple-Stock.html…",0,0,0
550546944351666178,TopFlightTrades,1420095594,"For a Limited Time, Get free Premium Picks for LIFE! $GILD $ARWR $AAPL  http://topflighttrades.com",0,0,0
550547787365249024,Market_Screener,1420095795,#GOOGLE 'C' : Forward vision ; what's on the web  http://4-traders.com/GOOGLE-INC-C-16118013/news/GOOGLE-C--Forward-vision--whats-on-the-web-19609065/… $GOOG,0,0,0
550550119527890944,KerimaGreene,1420096351,"Elon Musk divorces wife again, this time giving her a $16M payday after getting $4M when they split two years before. Via @MailOnline $TSLA",0,1,1
550550191565045761,SeekingAlpha,1420096369,Bankers Face BlackBerry Dilemma As EZ Pass Program Expires http://seekingalpha.com/article/2791665-bankers-face-blackberry-dilemma-as-ez-pass-program-expires?source=feed_f… $AAPL #APPLE $SSNLF $BBRY,0,3,0
550550196984086528,QP_AAPL,1420096370,"$AAPL News: ""Bankers Face BlackBerry Dilemma As EZ Pass Program Expires $AAPL …"" http://seekingalpha.com/article/2791665-bankers-face-blackberry-dilemma-as-ez-pass-program-expires?source=feed_f… Board view: https://quantpost.com/list/?symbol=AAPL…",0,0,0
550559515515842561,celtinvest,1420098592,Les leaders de 2014:- Dow Jones: $INTC +41%; $UNH +35%; $HD +28%; $CSCO +25%; $MSFT +25%.- S&P 500: $LUV +125%;... http://fb.me/1ru0DOAlE,0,0,1
550564752670216193,Redroadmaster,1420099840,"On the 2015 Menu: Smokiness, Bitterness and Pistachios  http://aol.it/1tDShKj via @daily_finance $CMG $AMZN",0,0,0
550564968685264897,TAJody,1420099892,"FedEx, UPS Recalculate, Raise Rates  http://aol.it/1K3sa4j via @daily_finance $UPS $FDX $AMZN",0,0,0
550568034557911040,Top_Dow_Stocks,1420100623,#Dow #stocks $MSFT Microsoft  Daily:-1.21% Weekly:-3.51% YTD:26.77% Trend:13 / 100  http://12Stocks.com/MSFT,0,0,0
550569345747673088,eriknordeus,1420100935,Images showing the first Tesla Battery Swap Station http://imgur.com/a/bqBSh via @imgur $tsla,0,0,0
550571472545415168,GiveBack2011,1420101442,2015 $AAPL prediction. The next big thing will be a gaming console built into AppleTV - @tim_cook  can't ignore gaming.,0,0,0
550572313393913856,Sara20992,1420101643,"THE BINARY OPTIONS COMPETITION WIN $100,000 http://option.go2jump.org/SHRM34 $LNKD $AAPL $GOOGL $GOOLD #bones #options #forex #forextrading #Bonus",0,0,0
550574895609151488,CryptoGrain,1420102258,Jeff Bezos lost $7.4 billion in Amazon's worst year since 2008: http://on.wsj.com/1BmKuz3 $AMZN,0,0,1
550578124615086080,10Pipstweet,1420103028,"$AAPL stock content, charts, analysis, & more  -  Free  -",0,0,0
550582784109346816,stockwire24,1420104139,"http://Amazon.com, Inc. (AMZN) Delivery Workers Earn Only $225 For 150 Packages $AMZN http://bit.ly/1rDWdcI",0,0,0
550585500260909056,DukascopyForex,1420104787,"$AAPL stock content, charts, analysis, & more  -  Free  -  http://forex-trading-unlocked.com/AAPL-Apple-Stock.html…",0,0,0
550589141201588225,BargainTrapper,1420105655,http://goo.gl/6XU0N0  SuperTrades student on track to $1 million profit 1st year trading! $IBB $BIB $BIIB $GOOGL $NFLX $IBM,0,0,0
550589708036608001,moaz,1420105790,"Knight Rider; @BMW Remote Valet Parking, CarPlay, and soon Apple Watch http://press.bmwgroup.com/Ccnyn #CES2015 $AAPL $BMW",0,3,0
550589778463580161,iknowfirst_br,1420105807,Stock Market Outlook: An Average Return Of 26.51% In A Year http://ow.ly/GDkWv #aggressives #risk #stocks $TSLA $GILD $RAD,0,0,0
550589778908164098,Gold_prediction,1420105807,Stock Market Outlook: An Average Return Of 26.51% In A Year http://ow.ly/GDkWv #aggressives #risk #stocks $TSLA $GILD $RAD,0,0,0
550589778971086850,Cprediction,1420105807,Stock Market Outlook: An Average Return Of 26.51% In A Year http://ow.ly/GDkWv #aggressives #risk #stocks $TSLA $GILD $RAD,0,0,0
550589781810642945,i_Know_First,1420105808,Stock Market Outlook: An Average Return Of 26.51% In A Year http://ow.ly/GDkWv #aggressives #risk #stocks $TSLA $GILD $RAD,0,1,2
